,log2FoldChange,padj
105375288,1.204506380145,NA
107986800,0.0756103714221066,0.97329218973805
105375292,1.01939760277389,NA
101930109,0.426193114010876,0.818983082841263
650226,0.759797842682049,0.551125781776571
101928401,0.751504165145078,0.801646484506197
105375299,-0.225779981621029,NA
100653233,-0.75894521472092,0.700150873411168
441234,-0.643403890141471,NA
105375301,-0.0425802404151325,NA
102723842,0.776225260401814,NA
107986730,-0.400942373535635,NA
107986806,0.639339902062544,0.609957655299591
105375318,1.58048146406753,0.0104865390947276
100419780,-1.35853015128295,NA
442319,0.561696913640155,0.322908437095125
105375322,-0.451580247928526,0.668403624426134
728927,0.0150600302984158,0.994843562238479
105375321,-0.0118790864782494,0.997161978546359
105375324,-0.879137130821056,0.664306580307481
649395,0.243848786780263,0.815509325294262
340252,0.091769751882987,0.80594447358734
100128885,0.217207661622782,0.942412882285455
641746,0.415562215884395,NA
51427,0.306373701308524,0.261510443389614
102465505,-0.614805802586345,NA
7697,0.236522730193638,0.802307872820474
10793,0.0305033028244992,0.970749385506948
441239,-0.412752732748981,0.506170285479889
105375328,0.20227873856838,0.91742113266823
109504726,0.216554926595302,0.23626663250019
51351,0.203795848905601,0.303538134965837
2086,-0.119825102172285,0.912349397948017
105375330,-0.323891803293394,NA
643180,-0.52611298183022,0.0897477069278215
109616965,1.45664465973734,2.65441890962519E-07
109616962,0.410434200720453,0.716375207213995
285905,0.0147063917887085,0.995118777057394
105375334,-0.210956451635722,NA
168374,-0.0319981939386028,0.976425069437334
101929322,0.00508551757437049,0.998514019418803
105375333,0.190333946448177,0.901249234360099
441242,-0.252981344921564,0.217063275430042
644619,-0.0519315299397536,0.981617127114267
643253,-0.49052168490691,0.0239433773925699
677807,1.39212298430649,0.000161984610105538
109617022,0.840666604190583,0.193635311187126
84214,-0.590865749008506,NA
154807,0.34497733905486,0.072237341404986
2990,-0.255362031096408,0.710398755509587
105375336,-0.270069684861765,0.799170348275496
435,-0.328703507699617,0.670349119874208
27297,-0.0966974812363913,0.791166242133023
8460,-0.149142365049536,0.909301004381456
285908,-0.264930827240793,0.585970622430338
100289098,-0.565124331915579,0.0389400349707886
493754,-0.233766374884738,0.134515341747641
154881,-0.235635527211956,0.904904095621148
100996437,-0.219078935546796,0.927897994145149
27342,-0.0538575492222529,0.974915735141293
107986707,-0.122938035725775,0.955075896330563
729156,-0.00128299373877696,0.999290789886768
101929580,-0.0127208211346456,0.995636433928165
107983971,-0.17665884638501,0.929547545182159
644794,-0.274231341066558,0.836100979676666
55069,0.0845055692866506,0.933343540025403
112268006,0.073816884203183,0.942764630736145
51119,-0.058485806842168,0.961429330392584
55253,-0.0785754022392526,0.816973756035397
100616310,-0.530327670508993,NA
5382,-0.140832960257764,0.734326189974918
64940,-0.0147923295137893,0.990878128397597
101929736,-0.600909310010937,0.226898369636384
105375337,-0.0220492993071194,0.990726488413314
105375342,-0.534581163937578,NA
105375343,-0.471973668195739,0.93696684432464
105375344,-0.337350269111947,0.955147285059353
105375345,-0.0707848534889468,0.992241813721649
100507468,-0.689932426229534,0.0770336499294271
26053,0.172701255676012,0.784421553718542
107986708,0.192169495237895,0.930824334741174
107986709,-0.139314040489296,0.940272009999415
105375347,0.10363612813971,0.964447084363436
64409,0.481621649162129,0.442921205963488
83698,0.53466148294715,0.775829646980929
441250,-0.00494885262935876,0.997161978546359
100616331,0.701349814002083,NA
155370,-0.35860229942461,0.0406754037988487
441251,-0.364065068892876,0.683305913926267
9883,-0.0330852789196933,0.97433376812366
260294,-1.14335034874039,8.35139287745883E-13
378108,-0.446759644435724,3.17001844798069E-05
100101148,-0.439765116102284,0.109131283640046
442578,-0.426627540497045,1.37215134726657E-05
100101440,-0.0984055826595756,0.940166524198678
728524,0.459903045352223,0.28905448131211
100996746,0.494627611316898,0.0710600378035697
643862,0.263745333073227,0.432661933607883
100093631,0.289428170904826,0.135932998595967
654816,-0.350947161324216,0.878223525577763
55695,-0.195682556103056,0.113877553599131
135892,-0.456689757979707,0.646596124804489
8468,-0.592372018065476,0.0108818653915166
8326,0.280986358769912,0.602914242105994
9031,0.220566938675581,0.0261587156128521
9275,0.0895531916083296,0.808981142548804
26608,-0.0862239460208237,0.931689652881021
51085,-0.548684533306293,0.506596727084443
155382,-0.164493533600166,0.924157165462656
84277,0.166239976609721,0.626664503438927
114049,-0.144496768727977,0.645084071845582
6804,-0.0213020719521587,0.992241813721649
105375350,-0.208631523428297,0.790023282775503
100422948,-0.323939252655557,NA
171022,-0.353543530066702,0.603864195485155
83451,-0.107595870551264,0.881692819882495
1365,0.113520023225065,0.968998135828994
1364,-0.364728090886696,0.834048861915195
155368,0.895358087483474,0.0703434109524269
135886,0.748099054748813,NA
2006,-0.0957305497691119,0.983336342210223
107986809,-0.263335949548429,0.942938570627764
3984,0.433652351163027,0.24663679389926
7458,-0.137594067605344,0.461472824693826
693175,-0.858822944084153,0.145511929629917
7462,-0.645702131126474,0.665012272696216
5982,-0.0913565620636914,0.734326189974918
107986742,0.231023921386155,0.846129329230217
7461,0.15813874021418,0.744807044200626
9569,-0.0535793023463997,0.976018926206687
113218504,-0.528248169136724,0.569779078272363
2969,0.32120804185106,0.0256731353502882
101926943,0.249402491348891,0.125977043297299
653361,-0.137233389294863,0.96270761259624
84163,0.0813956101420298,0.800490565111112
442582,-0.347468415427146,5.59948725483202E-05
5383,0.455429321399688,0.268216867743459
105375352,0.0423715020509622,0.988160698904235
729438,0.201069174783972,0.889956864571537
107986811,0.182414461597739,0.925895667732037
81554,-0.0374268764859331,0.97453152515118
389524,-0.00506356641113842,0.993999131155909
654817,-0.0661128262191878,0.983543164864174
2970,0.312719201345091,0.0701393169435834
107986710,0.0974324634796757,0.872093694142342
105180390,0.543380577578446,0.0686405074356842
641776,0.403044236392526,0.305557896143386
105180391,0.420076515631918,0.253432096173817
5380,0.21407176228408,0.841361466542717
54441,-0.412272490372455,0.00331277919991162
541473,-0.538215275914312,0.0204671028152574
375593,-0.814680149377516,0.00245574074837524
155400,-1.16276270102054,4.46687827247515E-11
100101267,0.148427685086571,0.842248274665951
442590,0.0386374105332388,0.982244801447491
5387,-0.120975491629562,0.954026871344225
3092,0.237964785048916,0.871029345937283
10344,-0.179664828383871,0.97618310510253
6369,0.468066615901524,0.955534513473362
57414,-0.0540625026490279,0.955534513473362
5447,-0.388286419371908,0.519376711558968
100616270,-0.177507607135311,0.96243497097561
677801,0.613143799377907,0.124289603586172
83862,-0.142291177639731,0.91191055547497
51657,0.329773343796412,0.18582004370988
4191,0.0929237899469379,0.724431585297055
101927126,-0.715490229855828,0.373204143536927
222183,-0.486149685708375,0.627489124135447
3315,0.209853512742643,0.953142508426134
7532,0.325343201235227,0.303854445494262
136853,0.437827082013988,0.330449984525247
7784,0.791098140822588,0.0577277994199655
113878,-0.0929432928617109,0.845070752795095
619190,-0.373476091849391,0.440336777640959
105375355,-0.814939404385487,0.0824190888821854
102723555,-0.249097078072715,0.767128944963103
100133091,0.13905573856729,0.712858268331757
22932,0.621998076509432,0.0240756606094669
105375356,-0.571837789990806,0.260030313684118
107986712,-0.203983768143354,0.902394859123937
107986713,-0.93243063962476,NA
105375358,-0.218382804390446,NA
105375361,-0.333616935187064,0.615372974881867
441263,-0.0864496711030629,0.952969117378139
102723849,0.417351682804751,0.399559866691045
100132832,0.0581186318821865,0.976018926206687
100505767,-0.301628231365912,0.827715993289214
641808,-0.175094159891079,0.925895667732037
57639,-0.104660067578316,0.97585545565064
10875,-0.0605062554504447,0.990225859498532
105375359,-0.0537662945998993,0.97952034286819
102723791,0.194910359901992,0.912393892938741
54103,-0.417066864563782,0.418837609462709
107986714,-0.736382338515881,0.0370894002272427
101927243,-0.544266592179602,0.679329319003978
5782,0.0772195467997978,0.878223525577763
105375363,0.0151409979993343,0.99072944492336
100505854,-0.260701859550564,0.267997095232116
222194,0.0983904854010975,0.937543994246702
85025,0.10047635799048,0.913950855481917
57157,0.118491671135584,0.56700557739861
105375368,-1.21638230937384,NA
9863,0.309596067512462,0.64643801975028
399670,0.368734501375676,0.765287344261153
100874021,0.325837983542553,0.88407794473838
105375366,-0.016344805115138,0.994843562238479
100505881,-0.262299733306608,0.31663492005032
105375369,-0.361724969177749,0.810821996851624
105375370,-1.39409522165853,NA
105375371,0.391031119785839,NA
105375372,0.197215845176233,NA
2770,0.349472758978786,0.00504837461932553
105375373,0.639205768900655,0.847291346323458
101927269,0.510295045027216,0.888079829095175
107986812,-0.39467457881887,0.885478044501789
948,0.917644878934925,0.679481316924609
10512,-0.108121449726027,0.982747993481377
105369146,0.903418221996453,NA
100128317,0.25789354942191,0.962147215671411
3082,0.33059537983876,0.748754153952241
781,0.405405637348202,0.302912871516758
101927356,0.123830945399765,0.944849742982096
107986813,0.361048911394835,0.61404173269819
27445,1.10661562109836,0.202348054672154
9723,0.667187708289613,0.330198397259689
105375378,0.350734218476911,0.681428092711155
107986745,-0.0789926838011303,0.982627575305486
10371,0.347656738308504,0.859890613240364
101927378,-0.287715942748245,0.943754726181128
223117,0.436718311702799,0.472879138769625
2913,0.0895114639639517,0.983757887549838
105375382,-0.000937149576131626,0.999540370728007
112268007,0.0929487295228172,0.97757603846863
107986814,0.653158958858588,0.432330774403196
222223,0.339042396343302,0.204108695211098
112268008,0.404461982182129,0.694050350976063
101927420,-0.222102674369149,0.641934087478991
9988,-0.345524223319313,0.0725566956330637
79161,-0.342811158774042,0.741276078454637
105375384,0.0673985354463401,0.964218918454088
11257,-0.17556959898768,0.538085099493403
54677,0.00185971278698899,0.999343674034035
5244,-0.100916320818681,0.916752696513431
5243,-0.32613744126256,0.899422700405907
154661,0.508163659533481,0.480336143926353
55972,0.307254872481061,0.349473438436556
10926,-0.162905724491396,0.572050793830001
53616,0.744478823433161,0.447228596357061
105375386,0.74072064885397,0.384322280726034
6717,0.160064790794204,0.45640068982352
102723885,0.130434480376451,0.788427811198501
79689,-0.28883711722426,0.944182415960455
107986815,-1.09675715833886,NA
107986816,-0.0646132936444124,0.985636853489458
219578,0.604269920112963,0.635394307295312
219557,0.305150859237178,0.864584163470568
105375387,-0.413661382533807,0.737878095493662
107986817,-0.0316131029460189,NA
100874100,-0.401490998682225,0.611424610704307
442523,-0.585204128763636,0.808680067673706
26872,-0.884503215924946,0.582493524231211
261729,-0.40898914688768,0.677160508960849
107986819,-0.912612688566082,0.209613666430465
79846,-0.463069501497921,0.144249487725171
107986818,1.10791510358936,0.221719828644201
107986715,-0.707635042173242,0.106462739790279
101927446,-1.6069605242625,0.0033287117197956
85865,0.163531590638095,0.417049665849416
112267985,0.485004457421097,0.0181522308051059
101409256,0.186165869617181,0.940268009996691
9069,0.191821586116864,0.809937160196186
102723899,-0.0920037464207066,0.946655356681837
5218,0.402203329158773,0.431915483512623
8321,0.262291160125036,0.856954586565205
105375392,0.813774245937719,0.506170285479889
107986716,0.0310545737808,0.987432479775279
101927473,0.137017847859508,0.92909253144816
7978,0.148841209967203,0.71651160163856
112267986,0.726398372356754,0.141333120823322
10142,0.127130014769284,0.95571660958704
1595,0.0813057576661782,0.953987711654748
613126,-0.158065038762165,0.836583160296345
401387,-0.0257671864020803,0.990242503202895
889,-0.0716965496456522,0.728148583450222
100302218,-0.594695490057459,0.493617926369614
54467,0.0661726523182309,0.723578827651255
57798,-0.412965997512642,0.00299175347147134
30816,0.029774010749941,0.98453327335218
5189,-0.0668945308523487,0.960009311373793
84060,0.244755062359845,0.296801065265761
257415,0.0612704464241287,0.846997852932982
1021,-0.0689276592115961,0.984126718167053
112268009,-0.583130374671784,0.808567732371399
101927497,-0.313836656767734,0.909463186043829
54809,0.0922524590402546,0.97879796052415
219285,0.122912427836779,0.960725567997038
253012,-0.366567323928436,0.584873244268448
55610,0.201506065059017,0.66353875083391
799,-0.135586356978608,0.977396760197013
105375400,-0.522007908795183,0.88770614593831
7980,0.706905164302763,0.402442792050132
105375401,0.137768286247249,0.975698918618731
2792,0.00753836573116417,0.998573506780132
105375402,-0.656432163061713,0.809266964436575
2791,0.451717637166218,0.877419450136759
10282,-0.0620154500093904,0.924167721129974
105375403,-0.248668112905772,0.883030971540074
107986820,0.277065622102115,0.635125298659378
112267858,0.416697992818276,0.866050884398749
107986821,0.00615624815421014,0.998877944801295
101927525,0.231057729837622,0.951681103525416
1278,-0.44439958690034,0.913002122246553
105375404,-0.0677419810672235,0.963204844884775
64921,0.157311339108697,0.756495123632384
8910,0.156968231145354,0.638595706010262
23089,0.455248164474013,0.711053106679161
55607,0.217066265910246,0.914185457932821
105375405,0.204907714826655,0.906429676579202
5444,0.807708100955552,0.547767626433056
5446,-0.0455549500300489,0.991277876811408
107986822,-0.299800376283598,0.847669790412194
5445,0.0472265612376181,0.982686517528419
107986823,-0.56098466566977,0.862375403085943
51666,-0.412321621193819,0.810821996851624
5166,0.275200378175609,0.960293801715839
107986824,0.797545865674031,0.25286617489749
105375409,0.396994574516351,NA
1780,0.36310677832828,0.270698009089032
10165,0.0130462511296016,0.988457741923925
693176,-0.311897850381512,0.891417015398023
105375410,0.223212488923237,NA
7979,0.0457193918589939,0.965872514853455
107986825,1.30055598354963,0.410539117432128
105375414,1.37703692773348,NA
285987,-0.0661337710182554,0.99194623982894
1750,0.39836292900617,NA
1749,-0.283888331597962,0.954090097991144
57001,-0.166821358249288,0.685774693792634
107984034,0.247025405915008,0.635436395371472
105375417,0.0639368978648136,0.97952034286819
6863,-0.441344507290805,0.73977218928854
440,0.227230928463222,0.844122561709245
107986827,0.20401731528233,0.856485835232162
100847066,0.57606623949051,0.683033455860747
100847017,0.205624221603295,0.909463186043829
389538,-0.0263888704302838,0.989709406950056
4951,0.811598942306257,NA
22853,0.254649893218159,0.883030971540074
168620,-0.173482366859437,0.951036443380547
25851,-0.262265858685721,0.791166242133023
25798,0.0363724100038737,0.986365586138437
55971,-0.302406167101779,0.900096991157376
4885,0.138419516489931,0.93236771237188
222865,0.537624057667074,0.615372974881867
8295,0.155768425645238,0.77641857691597
100500819,0.714642191751507,0.0271434840486469
106633801,0.835042055361341,0.00379783195594046
101927550,-0.0409634738783211,0.960725567997038
57154,0.029236563035968,0.977396760197013
402569,-0.785526942364993,0.205202679187905
84176,-0.724845414441753,0.0949782628102633
105375421,-0.635348571740852,0.254880058341267
10552,0.22802560671071,0.406946550186303
10095,-0.358897515533236,0.909834828437265
11333,-0.0501524632168903,0.933343540025403
8896,-0.096171158209337,0.74623970748378
113219453,-0.154476269767546,0.569572920653077
100526740,-0.00741879540232801,0.989296438415152
26024,-0.0779417950305112,0.733173662103962
10898,-0.339968737323107,0.297743454830202
9551,0.0930452186364509,0.82654763503898
285989,-0.250496358922987,0.347549115669127
84124,0.0305597464721255,0.962056469770589
23660,0.066528944800593,0.933165712532259
221786,0.139674321120251,0.747296070042504
105375422,-0.0551876594706579,0.98453327335218
79027,-0.083636661132524,0.643329428375896
100289187,-0.0727808268797841,0.739171428591253
221785,-0.00213497504508686,0.997579139824498
1577,0.201667466568929,0.793883940320873
100861540,-0.0774023169217673,0.962707691039383
1551,-0.0459909513792289,0.979924089403631
1576,-0.0483656779399012,0.97863559374197
64816,-0.343952508593247,0.631433076239485
81392,0.421918807159589,0.821269962294424
89122,-0.0375061036736785,0.961187111109623
101927610,-0.0698336511410625,0.957683636604748
349149,0.39563119827348,0.852127235179133
563,0.488020256606236,0.760405259787196
646282,0.153657298224707,NA
105375423,0.26399100947641,0.855602349634012
7586,0.0836102943922518,0.769682674630774
7589,-0.0184012853832644,0.972849431855969
7551,0.0172935252068345,0.969368772688829
10980,0.187062632166512,0.409765297114966
4176,-0.283515204648678,0.0216454267756549
407014,-0.242415666416102,0.839684826389901
407050,-0.234965295015057,0.880240644523321
406900,-0.21406641364302,0.914800118231717
9179,-0.190199956912138,0.576676607020905
6878,0.160415806728958,0.500180982047198
245812,0.0603797597447645,0.931930953302086
255374,0.217827330367968,0.493464230017503
389541,-0.194044481676517,0.711603372742626
55262,0.0177587125927411,0.989047352142115
100616439,-0.17179018608331,0.790249088315879
79690,0.354095069512182,0.874606453659535
221914,-0.0712647612680145,0.976154428732258
10734,0.298578070222611,0.859022956081225
352954,0.394509465844137,0.693659201345546
79037,-0.548697306877303,0.112964595825079
107986828,0.157169149811776,0.925085219215959
105375427,-0.422949222716452,0.596535658598624
105375426,0.152795536030648,0.948754461794175
441272,0.521877555603389,0.170418250033023
5379,0.0259906755486418,0.963929968252092
101752399,-0.964529626242193,6.13904462770972E-05
101735302,-0.66635527081248,0.000382797093887318
101752334,-1.13191792877959,1.37679869685907E-05
102466747,-1.61121774078163,6.62717396670459E-07
29990,-1.21452357520366,3.16280825489516E-06
29992,-0.285688927704017,0.906439393786818
55063,0.0285626817352805,0.97618310510253
56257,0.0581068216933923,0.944652780589665
221908,-0.269071518216313,0.120050888280825
101927632,-0.362021253076353,0.0098351926959826
402573,0.0595584330607333,0.979430589591885
81628,-0.037783597838638,0.983508092642662
222950,0.163505335850834,0.953305746713502
107986829,1.00132535137841,0.0399912942903083
3268,0.0515143446337818,0.961187111109623
100316904,-1.80683824695794,7.21954817332721E-06
4034,-0.537585429647493,0.00399931606669594
101927655,-0.664995102304074,0.000932126401202398
26261,-0.600511175035603,0.0102875992488523
100129845,-0.521236727158743,0.8695885334035
5118,-0.292626575062233,0.955147285059353
64598,0.167890759814786,0.520387858992421
7036,0.511436939831626,0.763028098637798
51412,0.591134117099058,0.868690230972321
105375429,0.733921746884054,0.782265214374363
2783,-0.210942435943237,0.883070827088399
64599,-0.46072811345304,0.0516649473456016
10248,0.0544068186640635,0.912165328857428
2056,1.11875978687219,0.607775947710878
7455,-1.47899582883339,NA
2050,-0.236447553497185,0.950399434199731
56996,-0.372946736387531,0.615491057667525
105375430,-0.0830260085966786,0.976582363346146
107986830,0.0349556003371283,NA
7205,-0.226663854541957,0.898498867078964
102466755,-1.08004414441818,0.286614706989533
51593,0.00189731909290888,0.998514019418803
402682,0.43196712519522,0.159346621795438
43,0.84385875843894,0.52332665810238
105375431,-1.29527243964053,NA
4584,-1.69362934611955,0.0784390149902996
10071,-0.944319523024824,0.38973018885181
102724094,-0.183765441425457,0.954410339999341
140453,-1.37166572028728,NA
81844,-0.109843304707092,0.974841252301054
5054,-1.422150912028,0.171472144098059
1174,0.0549034709351148,0.962707691039383
100616117,0.0168081341809678,NA
7425,-0.0905249671171329,0.98680831504009
375607,0.606073755896679,0.907407225386557
8985,-0.237631179831729,0.902757059989048
10467,-0.14295632542893,0.804434937005309
24146,-0.617886320832774,0.1905120282164
51024,-0.00414866497206157,0.997579139824498
101927746,0.175326114684047,0.926358175290478
64792,0.168306567919055,0.89740211391135
136227,0.163792188884535,0.92093125220618
100506527,-0.0301941300951338,0.99696550336279
107986832,0.88007027701956,NA
93408,0.447605459762415,0.937543994246702
1523,0.225870867486819,0.0910979260436184
10603,-0.131887982910654,0.856312250203749
107986717,-0.237373426631963,0.839074344294662
729597,0.469354575594312,0.483272980338766
100630923,-0.365037090593831,0.000113379834388869
100289561,-0.439539063193508,0.00150719386368545
79706,-0.350490962538961,0.000342363114575339
100313829,0.0343072234719778,0.992466107428994
105375433,-0.254390624227412,0.827925188743075
80228,-0.17974837956649,0.622631920494774
54784,0.205079625667551,0.253646232537279
222229,-0.103508354092957,0.883030971540074
100847073,-0.112117484325874,0.888577663484866
100616367,0.108315272108708,0.96473717787033
5439,0.0607885678544926,0.871049771942573
100271927,0.177020213644708,0.844232858928311
548644,0.110138638142857,0.871049771942573
107983993,0.00648485031970672,0.99686044333362
441273,0.564493111545573,0.279515829368507
10156,0.249127275233708,0.729137796288657
246721,0.0247373439347199,0.983757887549838
100134938,0.0187680337598575,0.988405197735512
100310812,0.620990505285025,0.218954956817308
100133005,0.3035462573552,0.630669118954117
222234,-0.0331009945420561,0.984126718167053
222235,-0.0392612182736173,0.991013741170133
10234,-0.0991772013568944,0.931930953302086
58160,-0.325695608480062,0.830105175766133
83787,-0.00619421877281808,0.989047352142115
222236,0.202940797751473,0.674436158194272
100129424,0.327558913980786,0.657375809226877
105375434,0.125694542648406,0.925662051683519
349152,-0.545152353815808,0.830727536948608
9512,-0.0628827037972476,0.854734735639074
27000,-0.138404687540094,0.500132769642186
5701,0.13373434891717,0.723237884345282
375611,0.358393070450502,0.355113297616785
101927870,0.0295580436998017,0.990487210724549
5649,0.504541523927306,0.233138294221553
105375435,0.438630385248071,0.447003493222713
5001,-0.0212932060464895,0.983009879186304
375612,0.151958665642277,0.974876909198408
105375436,-0.921098751027721,0.465267124448899
645591,-0.188136444941754,0.965509412161067
723809,-0.00203939594317782,0.999540370728007
55904,0.331144058793243,0.520077170593042
100216546,-0.256479925207308,0.620287143402924
100216545,-0.588751239098742,0.0708531018410523
6733,0.334385194114783,0.100300452416834
54517,-0.00241376546960205,0.998573506780132
60561,0.201513616904542,0.489443355524201
100130771,0.158515680702317,0.737149906972002
222255,0.299678958113261,0.619935995241726
222256,0.0748325944128856,0.971509892832685
107986833,0.698328754082081,0.664306580307481
6856,-0.0236997745099511,0.992466107428994
10135,-1.15230071734244,0.228905139007569
102724339,-0.660891578866971,0.878745768812165
105375440,-0.2773787267101,0.976626210115944
168455,-1.26455082389018,0.353215350154619
5294,-0.240112252219736,0.954827989386743
5577,0.157116401206605,0.830186082487741
105375441,0.518296307844747,0.614800181351
26959,-0.152568241154312,0.906599102475414
10466,-0.00912939578038379,0.990726488413314
2845,0.663033200465977,0.556390608794406
11062,-0.0423924956300382,0.970749385506948
115253422,0.108330691802018,0.914185457932821
55973,0.077319153818687,0.95937662043088
105375443,0.665916055605189,0.791016525578068
286002,0.0624252383176657,0.989047352142115
5172,0.0182422378017805,0.997419989379542
101927974,-0.0492995686019521,0.977245613703826
79872,0.554366775318576,0.036538266948997
1811,0.700411843496645,0.639644764993558
105375445,-0.856269007695983,NA
1738,0.197977091407188,0.651801494801839
3912,-0.664632295702794,0.752441698489305
22798,0.124844214869631,0.953305746713502
107986835,-0.829775524704806,NA
4897,0.514446251054334,0.804054808996281
102724363,0.840524571027968,0.624329390002794
50640,-0.0445374496097102,0.906261670197374
168451,0.10475924251857,0.877083214887072
4189,-0.149384108982262,0.749795795950306
105375448,0.0633101477984346,0.988418019936043
112268010,1.48179354623447,NA
442720,0.39352276578574,NA
105375451,0.431772823391992,0.500207551929154
105375450,-0.567027203501751,NA
105375452,-0.258527117270441,0.898299606608061
83943,-0.131932217659109,0.933894572338115
54674,0.540047636702324,0.6097941849545
9732,0.102345442244037,0.89929214678114
100506413,-0.379172423087939,0.622094213290431
11179,0.00509502174014545,0.996029563428325
105375456,-0.35374330104997,0.924168074318048
3475,-0.405224756819995,0.0221215431971317
105375457,0.633380450065817,0.313360910562125
286006,-0.185513431057798,0.751942725490252
101928012,-0.0992298585598913,0.976628702611556
64418,0.0577148640527852,0.85242490659763
154743,0.185715762954924,0.78954582887623
101928036,1.07635981269435,0.475200269842533
54329,0.537952877629185,0.724492053376861
107986837,1.05635906984638,0.319919481549697
401397,-0.0140917811654892,0.984478739809203
5506,2.09605792610149,0.164584683928789
93986,0.0484902773056835,0.974658610725429
100500896,-0.503632483974015,NA
29969,-0.128257302226373,0.869001699922421
102724386,-1.31867850075922,0.352092139266995
100506489,-1.1789318623548,NA
105375461,-0.956510217395935,NA
22797,-0.3804146757951,0.903456086563614
26136,-0.0945630798682703,0.845186495424474
102724434,0.858822070012514,0.753321499787413
105375463,0.0366071741197817,0.993547873332347
107986838,0.115179896574802,0.912349397948017
107986839,0.58549247053439,0.82654763503898
858,0.163894228581268,0.823185691623515
857,0.675013907552689,0.207188335921266
100996266,0.0665857739229302,0.991814157609559
4233,0.128798449716101,0.97618310510253
830,-0.0354994183503304,0.961187111109623
105375465,-0.214725570698472,NA
93653,-0.172546684862532,0.880729368551938
7982,0.324073138655971,8.31936708551898E-06
338069,-0.120203645101963,0.933343540025403
102466616,0.14953770472972,0.942464288781817
93654,0.189619349330739,0.190665149177129
93655,0.221249676559495,0.0730980879374762
105375466,0.0703895474781378,NA
7472,0.105146772908855,0.97863559374197
105375467,-0.845554849347555,NA
1080,-0.316454062068393,0.812503486807866
111082987,-0.255249031294587,NA
83992,0.383686455444775,0.645082701920674
105375469,0.411401631469797,0.695628339832427
105375470,0.657597524974239,0.571895040276963
51691,0.180826793754057,0.70246503907389
56311,0.437776802032181,0.402524793542829
102724495,0.293022689011784,0.847054237676442
105375471,0.800406336982964,0.491504466081316
105375472,0.461055136223392,0.7353718318227
107986747,0.755974280276941,0.54281548321419
105375473,0.27933605708342,0.89211074535245
3751,0.349253250883422,0.836709294545212
23554,-0.390742684441757,0.860670934307561
54556,0.139146487259587,0.45783047425453
79974,-0.114243071262698,0.982747993481377
51384,0.544095924859735,0.37275297790063
10447,-0.0424330726353062,0.966417086586344
5803,0.332298815469594,0.645413999885384
10157,-0.296570817396378,0.353853286486754
102724527,0.373452344645925,0.773119569571406
389549,0.0449597845980888,0.993847296673157
154860,-0.391606421983816,0.923246776982029
93664,0.00355693841643555,0.998388631034747
105375481,-0.381166051969109,0.882423990097733
168433,-0.270417498175514,0.914831641042267
378925,-0.87765613022808,0.412773018446847
6561,0.244916942626639,NA
154865,-0.132896225541769,0.950399434199731
4698,0.0440439551863641,0.972282084862477
142685,0.76502045690352,0.703796535233813
102724555,0.935012081394189,NA
442721,0.84771379005074,0.58866437115886
8976,0.339199950096344,0.00248579152274313
23553,-0.00627706278903549,NA
6677,0.214304996216655,0.9748311941071
105375483,0.6961667452601,NA
730130,0.425667596963228,0.635901607595559
105375484,0.574968132063477,0.54388737548916
107986841,0.233743844708572,0.910375340569706
101928211,-0.313690965666733,0.915580775976939
102724577,0.344606589131227,0.891471967317357
2861,0.310302984227773,0.923688784405379
154872,0.807212506128964,0.709966603406871
25913,-0.078276875635605,0.930596736557341
401398,0.163521516173652,0.954827989386743
105375486,0.171103911457306,0.960015880854258
101928283,0.107968381607274,0.981004832154607
101928254,0.977651161593113,0.673232651953287
100506664,-0.131311881080019,0.977396760197013
2918,0.217722695497434,0.946506097765311
101928357,0.161735526105069,0.965983348376855
107986843,0.345419209110363,NA
693177,1.06897033943131,NA
101928333,0.679420662810868,0.651738672754509
168850,0.442163443413655,0.537506941521449
100506682,-0.0393966611884335,0.996029563428325
105375490,-0.126145867506903,0.981004832154607
79571,0.0564721814627896,0.960725567997038
381,-0.0420287602096639,0.944977670391581
105375489,-0.234663266496999,0.173812091232534
29999,-0.152325515117587,0.928795572102545
27044,-0.24803374866038,0.737179824651568
105375492,0.253722829944418,0.887039020254575
27099,0.387552509112251,0.796033685018521
64101,0.483366821629841,0.638575514182591
693178,-0.557111195875059,0.572421853795655
105375493,-0.87707103665028,NA
105375494,-0.628951228219808,NA
3952,3.2788899631645,0.00155620919978644
55131,0.182629082704825,0.408404903113877
401399,-0.130686285602991,0.938468540574116
107986845,-0.17250036840627,0.959431961140445
3614,-0.230806906676313,0.93696684432464
102724660,-1.14658394479638,0.134279959533717
29923,-1.55119486853431,0.0261110087889278
55798,0.0918459273355153,0.894250639782552
101928451,-0.207722222200647,0.875822952701898
402483,-0.408975135549628,0.304396334686245
346653,0.0976918566041568,0.967524870055585
84691,0.353445166525259,0.883080859522891
813,0.00679187369961365,0.99812306491014
611,0.379696038696674,0.900120930980299
64753,0.144647255062714,0.957683636604748
107986846,0.511935956096341,0.689129724443729
2318,0.558244466144391,0.459123251461277
110806300,0.462002228995591,0.61896818285448
9296,0.123582609334567,0.764015136293473
100130705,0.479271248257226,0.573011173119657
375616,-0.507524714007322,0.300286724686084
105375497,-1.87209239122293,NA
3663,-0.342118062261104,0.8556991035457
23534,0.101522676302423,0.779475168550562
286016,0.274218408510262,0.700033970549957
407835,0.573346523489637,0.00730012501477682
340348,-0.0968173164993023,0.954410339999341
6608,-0.271311343563262,0.827715993289214
